Tecnica,Epoca,Acuracia,Loss,Tempo(s)
AugMix->Trivial,20,45.04,0.21816878877580165,2.4975318908691406
AugMix->Trivial,21,44.34,0.19951894581317903,2.7411859035491943
AugMix->Trivial,22,44.49,0.18778516463935374,2.4781010150909424
AugMix->Trivial,23,45.52,0.17435645647346973,2.453850030899048
AugMix->Trivial,24,45.25,0.15998452790081502,2.5990519523620605
AugMix->Trivial,25,46.11,0.1586031023412943,2.4444618225097656
Rand+Trivial (metades),1,26.73,2.2660603761672973,2.0257370471954346
Rand+Trivial (metades),2,31.64,2.067838025093079,1.9601202011108398
Rand+Trivial (metades),3,34.83,1.9887351274490357,1.7795701026916504
Rand+Trivial (metades),4,38.89,1.900685852766037,1.8244106769561768
Rand+Trivial (metades),5,40.04,1.7946287512779235,1.7724249362945557
Rand+Trivial (metades),6,41.86,1.7511362314224244,1.7284109592437744
Rand+Trivial (metades),7,43.1,1.6772051215171815,1.7657668590545654
Rand+Trivial (metades),8,43.56,1.6257481515407561,1.7411701679229736
Rand+Trivial (metades),9,42.14,1.58602534532547,1.776637077331543
Rand+Trivial (metades),10,44.12,1.5594837486743927,1.8662128448486328
Rand+Trivial (metades),11,45.43,1.5332325577735901,1.800611972808838
Rand+Trivial (metades),12,46.3,1.42952401638031,1.7270381450653076
Rand+Trivial (metades),13,47.72,1.4635826706886292,1.7475388050079346
Rand+Trivial (metades),14,47.03,1.3584351241588593,1.73785400390625
Rand+Trivial (metades),15,47.42,1.3314359486103058,1.7888579368591309
Rand+Trivial (metades),16,46.98,1.2636009961366654,1.8066401481628418
Rand+Trivial (metades),17,46.01,1.2420143902301788,1.7930588722229004
Rand+Trivial (metades),18,48.21,1.2524528801441193,2.0849969387054443
Rand+Trivial (metades),19,49.17,1.1928594589233399,1.7522268295288086
Rand+Trivial (metades),20,49.96,1.132508248090744,1.7812199592590332
Rand+Trivial (metades),21,50.42,1.0740559309720994,1.7864670753479004
Rand+Trivial (metades),22,49.34,1.041733705997467,2.7797141075134277
Rand+Trivial (metades),23,49.72,0.9952700108289718,1.810359001159668
Rand+Trivial (metades),24,47.85,1.0258018165826797,1.6971330642700195
Rand+Trivial (metades),25,49.79,1.0501830577850342,1.6970698833465576
Rand+Albument (metades),1,27.5,2.2232014298439027,2.426513910293579
Rand+Albument (metades),2,34.22,1.9863556742668151,1.7489161491394043
Rand+Albument (metades),3,36.66,1.8220743775367736,2.0323917865753174
Rand+Albument (metades),4,39.72,1.7615797758102416,1.7555160522460938
Rand+Albument (metades),5,41.33,1.690976881980896,1.6809160709381104
Rand+Albument (metades),6,42.28,1.6044556140899657,1.7445611953735352
Rand+Albument (metades),7,43.11,1.4966891646385192,1.7189462184906006
Rand+Albument (metades),8,46.95,1.432090437412262,1.7015721797943115
Rand+Albument (metades),9,44.65,1.362296038866043,1.6930620670318604
Rand+Albument (metades),10,47.05,1.279810094833374,1.6875061988830566
Rand+Albument (metades),11,48.38,1.252053302526474,1.6591808795928955
Rand+Albument (metades),12,46.28,1.187751144170761,1.9586338996887207
Rand+Albument (metades),13,48.91,1.195838099718094,1.7816858291625977
Rand+Albument (metades),14,48.4,1.0896596133708953,1.652904987335205
Rand+Albument (metades),15,49.19,1.106432059407234,1.6336607933044434
Rand+Albument (metades),16,49.0,1.0144537955522537,1.739339828491211
Rand+Albument (metades),17,50.24,0.9809008121490479,1.723653793334961
Rand+Albument (metades),18,50.3,0.9364317566156387,1.6635119915008545
Rand+Albument (metades),19,50.78,0.867247000336647,1.6602039337158203
Rand+Albument (metades),20,51.36,0.8725837260484696,1.6797161102294922
Rand+Albument (metades),21,51.79,0.8278882771730423,1.6789920330047607
Rand+Albument (metades),22,50.56,0.835185530781746,1.6561400890350342
Rand+Albument (metades),23,50.5,0.7935309469699859,2.83933424949646
Rand+Albument (metades),24,52.37,0.7332651153206825,1.7638678550720215
Rand+Albument (metades),25,50.24,0.6871158838272095,2.5438079833984375
Rand+AugMix (metades),1,24.98,2.1971249103546144,2.9449288845062256
Rand+AugMix (metades),2,32.97,1.9678097128868104,2.530488967895508
Rand+AugMix (metades),3,36.96,1.8318065881729126,2.295945882797241
Rand+AugMix (metades),4,40.65,1.714955073595047,2.2975878715515137
Rand+AugMix (metades),5,40.61,1.5984759092330934,2.269960880279541
Rand+AugMix (metades),6,44.46,1.5355703830718994,2.2213919162750244
Rand+AugMix (metades),7,43.0,1.452534979581833,2.401526927947998
Rand+AugMix (metades),8,45.17,1.366681969165802,2.3326330184936523
Rand+AugMix (metades),9,45.3,1.2738106846809387,2.1071698665618896
Rand+AugMix (metades),10,45.77,1.1722701638936996,2.210927963256836
Rand+AugMix (metades),11,45.19,1.1003841042518616,2.164486885070801
Rand+AugMix (metades),12,47.21,1.0637303560972213,2.1419460773468018
Rand+AugMix (metades),13,46.91,0.9908893078565597,2.094672918319702
Rand+AugMix (metades),14,46.95,0.9331513077020646,2.1737618446350098
Rand+AugMix (metades),15,46.98,0.8881955921649933,2.387277841567993
Rand+AugMix (metades),16,46.81,0.8438245624303817,2.011209011077881
Rand+AugMix (metades),17,45.93,0.7548009648919105,1.9764680862426758
Rand+AugMix (metades),18,48.38,0.7705766975879669,1.9540469646453857
Rand+AugMix (metades),19,47.78,0.7426301568746567,1.9963269233703613
Rand+AugMix (metades),20,47.71,0.662028694152832,1.9746379852294922
Rand+AugMix (metades),21,48.01,0.6277205690741539,2.0580649375915527
Rand+AugMix (metades),22,49.02,0.5935616046190262,1.9649772644042969
Rand+AugMix (metades),23,49.01,0.5467563331127167,1.992893934249878
Rand+AugMix (metades),24,47.08,0.49628935754299164,1.9651620388031006
Rand+AugMix (metades),25,47.31,0.48580377399921415,1.9841418266296387
Trivial+Albument (metades),1,27.35,2.2438868641853333,1.6157279014587402
Trivial+Albument (metades),2,33.62,2.0516295969486236,1.6038298606872559
Trivial+Albument (metades),3,36.55,1.9392178416252137,1.6510841846466064
Trivial+Albument (metades),4,39.58,1.8270925521850585,1.6325130462646484
Trivial+Albument (metades),5,41.38,1.7201457440853118,1.662539005279541
Trivial+Albument (metades),6,43.7,1.6456720530986786,2.0155739784240723
Trivial+Albument (metades),7,45.77,1.580852222442627,1.7718520164489746
Trivial+Albument (metades),8,45.3,1.5261476457118988,1.8926849365234375
Trivial+Albument (metades),9,47.43,1.5042001128196716,1.7734489440917969
Trivial+Albument (metades),10,46.64,1.4660205960273742,1.7075660228729248
Trivial+Albument (metades),11,43.16,1.3818356156349183,1.8445260524749756
Trivial+Albument (metades),12,47.6,1.4089951395988465,1.616084098815918
Trivial+Albument (metades),13,47.99,1.3334009945392609,1.6080129146575928
Trivial+Albument (metades),14,48.52,1.2639326274394989,1.6427278518676758
Trivial+Albument (metades),15,48.53,1.2364548981189727,1.750661849975586
Trivial+Albument (metades),16,48.0,1.2091716289520265,1.6627299785614014
Trivial+Albument (metades),17,49.97,1.158946120738983,1.6343591213226318
Trivial+Albument (metades),18,50.74,1.095252886414528,1.7706961631774902
Trivial+Albument (metades),19,50.39,1.0810854852199554,1.6488709449768066
Trivial+Albument (metades),20,50.12,1.0909166663885117,1.7534253597259521
Trivial+Albument (metades),21,50.43,1.0828864306211472,1.6856770515441895
Trivial+Albument (metades),22,50.98,1.0266092330217362,1.702881097793579
Trivial+Albument (metades),23,51.04,0.936737921833992,1.6972620487213135
Trivial+Albument (metades),24,51.59,0.9300082325935364,1.6305742263793945
Trivial+Albument (metades),25,51.72,0.8782975465059281,1.8132920265197754
Trivial+AugMix (metades),1,26.51,2.2219239115715026,2.0775811672210693
Trivial+AugMix (metades),2,29.91,2.0384919941425323,2.091454029083252
Trivial+AugMix (metades),3,33.68,1.9234126091003418,2.0093071460723877
Trivial+AugMix (metades),4,37.99,1.80861554145813,2.3062140941619873
Trivial+AugMix (metades),5,39.53,1.7344935655593872,2.065946102142334
Trivial+AugMix (metades),6,38.28,1.6411198556423188,2.2447359561920166
Trivial+AugMix (metades),7,42.33,1.5851510167121887,2.0089941024780273
Trivial+AugMix (metades),8,43.23,1.5196273982524873,2.0207831859588623
Trivial+AugMix (metades),9,44.9,1.425277829170227,2.0527360439300537
Trivial+AugMix (metades),10,45.39,1.334148681163788,2.5106542110443115
Trivial+AugMix (metades),11,45.65,1.2555794835090637,2.278870105743408
Trivial+AugMix (metades),12,44.58,1.2324108719825744,2.090895175933838
Trivial+AugMix (metades),13,46.75,1.0675575941801072,1.9774119853973389
Trivial+AugMix (metades),14,46.48,1.0480622857809068,2.0546000003814697
Trivial+AugMix (metades),15,46.26,1.0053498595952988,2.0837337970733643
Trivial+AugMix (metades),16,46.67,0.9462213844060898,2.1117961406707764
Trivial+AugMix (metades),17,45.62,0.9332443922758102,2.0114030838012695
Trivial+AugMix (metades),18,47.06,0.8622259646654129,2.385042905807495
Trivial+AugMix (metades),19,45.73,0.7894311785697937,2.1242570877075195
Trivial+AugMix (metades),20,46.95,0.7878176689147949,1.9577968120574951
Trivial+AugMix (metades),21,46.59,0.7700964599847794,2.0048770904541016
Trivial+AugMix (metades),22,47.97,0.752880597114563,1.96818208694458
Trivial+AugMix (metades),23,48.11,0.6821828365325928,1.9610588550567627
Trivial+AugMix (metades),24,46.19,0.6835253581404686,1.961543083190918
Trivial+AugMix (metades),25,47.07,0.6569181323051453,1.9802560806274414
Albument+AugMix (metades),1,28.3,2.1173127949237824,1.935854196548462
Albument+AugMix (metades),2,35.09,1.8702885866165162,2.032942056655884
Albument+AugMix (metades),3,37.47,1.7080553472042084,1.9226770401000977
Albument+AugMix (metades),4,41.21,1.5525313079357148,1.9247028827667236
Albument+AugMix (metades),5,43.17,1.4693865835666657,2.074328899383545
Albument+AugMix (metades),6,44.15,1.4363520443439484,2.0027098655700684
Albument+AugMix (metades),7,44.07,1.3160955727100372,1.9820690155029297
Albument+AugMix (metades),8,45.18,1.2495635628700257,2.030592918395996
Albument+AugMix (metades),9,47.2,1.199126023054123,1.9920132160186768
Albument+AugMix (metades),10,48.11,1.1008884221315385,2.133517026901245
Albument+AugMix (metades),11,46.24,1.0396561831235887,2.0033018589019775
Albument+AugMix (metades),12,45.65,0.9988675892353058,2.031466007232666
Albument+AugMix (metades),13,48.61,0.9203034937381744,2.1721138954162598
Albument+AugMix (metades),14,48.0,0.8255474150180817,2.0164568424224854
Albument+AugMix (metades),15,48.21,0.768824914097786,2.2154130935668945
Albument+AugMix (metades),16,48.8,0.7295545309782028,2.026580810546875
Albument+AugMix (metades),17,48.52,0.6583882838487625,2.3749289512634277
Albument+AugMix (metades),18,47.79,0.590302263200283,2.0018458366394043
Albument+AugMix (metades),19,48.05,0.6518953040242195,2.3277318477630615
Albument+AugMix (metades),20,49.15,0.581394249200821,2.1993460655212402
Albument+AugMix (metades),21,47.86,0.5309153124690056,1.947746992111206
Albument+AugMix (metades),22,48.21,0.4792035907506943,1.965334177017212
Albument+AugMix (metades),23,48.1,0.4697740480303764,2.0979251861572266
Albument+AugMix (metades),24,49.37,0.4882380932569504,2.1212618350982666
Albument+AugMix (metades),25,48.02,0.41742116063833234,2.1533429622650146
Rand->Trivial->Albument,1,21.58,2.2924951553344726,2.279958963394165
Rand->Trivial->Albument,2,25.27,2.2137111902236937,2.090251922607422
Rand->Trivial->Albument,3,30.39,2.1439088940620423,1.9431378841400146
Rand->Trivial->Albument,4,29.99,2.099283367395401,2.0032119750976562
Rand->Trivial->Albument,5,36.45,2.0836169600486754,1.9440770149230957
Rand->Trivial->Albument,6,38.47,2.046847516298294,1.8533518314361572
Rand->Trivial->Albument,7,35.65,1.9892110764980315,2.040515184402466
Rand->Trivial->Albument,8,41.15,1.981769061088562,1.9188511371612549
Rand->Trivial->Albument,9,40.38,1.9466917872428895,1.9841699600219727
Rand->Trivial->Albument,10,43.21,1.9427728235721589,1.9147090911865234
Rand->Trivial->Albument,11,44.21,1.9092662513256073,1.8655750751495361
Rand->Trivial->Albument,12,45.1,1.8826990604400635,2.07637095451355
Rand->Trivial->Albument,13,44.87,1.8336240112781526,1.909548044204712
Rand->Trivial->Albument,14,45.42,1.845759916305542,1.9008078575134277
Rand->Trivial->Albument,15,46.02,1.852874517440796,1.8531410694122314
Rand->Trivial->Albument,16,44.89,1.8211354970932008,1.8621339797973633
Rand->Trivial->Albument,17,46.89,1.8229404747486115,1.808670997619629
Rand->Trivial->Albument,18,47.23,1.7707237541675567,1.9161779880523682
Rand->Trivial->Albument,19,48.67,1.74654723405838,1.832000970840454
Rand->Trivial->Albument,20,48.37,1.7595845699310302,1.8823912143707275
Rand->Trivial->Albument,21,47.93,1.7301768600940703,1.864311933517456
Rand->Trivial->Albument,22,48.68,1.7561545193195343,1.8639097213745117
Rand->Trivial->Albument,23,49.96,1.7181281805038453,1.857875108718872
Rand->Trivial->Albument,24,47.91,1.7190272331237793,1.966127872467041
Rand->Trivial->Albument,25,48.5,1.740219122171402,1.852743148803711
Rand->Trivial->AugMix,1,18.07,2.2912957310676574,2.597555160522461
Rand->Trivial->AugMix,2,27.32,2.2349829196929933,2.5791409015655518
Rand->Trivial->AugMix,3,29.08,2.1915295362472533,2.786345958709717
Rand->Trivial->AugMix,4,30.2,2.1776413023471832,3.003941059112549
Rand->Trivial->AugMix,5,30.62,2.120065802335739,2.582984209060669
Rand->Trivial->AugMix,6,33.43,2.083383470773697,2.8088181018829346
Rand->Trivial->AugMix,7,34.55,2.065130299329758,2.5626468658447266
Rand->Trivial->AugMix,8,35.91,2.0101849913597105,2.6253979206085205
Rand->Trivial->AugMix,9,37.65,1.9996149063110351,2.6418471336364746
Rand->Trivial->AugMix,10,38.18,1.9765797793865203,2.607985019683838
Rand->Trivial->AugMix,11,38.3,1.9626670360565186,2.5699291229248047
Rand->Trivial->AugMix,12,40.51,1.9499656558036804,2.7098350524902344
Rand->Trivial->AugMix,13,41.36,1.9222811818122865,2.5359280109405518
Rand->Trivial->AugMix,14,42.6,1.9409606039524079,2.579235076904297
Rand->Trivial->AugMix,15,42.04,1.9089977204799653,2.653981924057007
Rand->Trivial->AugMix,16,41.77,1.852908617258072,2.6504597663879395
Rand->Trivial->AugMix,17,42.74,1.8422124922275542,2.764662027359009
Rand->Trivial->AugMix,18,42.21,1.8601256430149078,2.731624126434326
Rand->Trivial->AugMix,19,44.63,1.8438330590724945,2.9478509426116943
Rand->Trivial->AugMix,20,43.73,1.7922768533229827,2.7472620010375977
Rand->Trivial->AugMix,21,43.08,1.803024297952652,2.930691957473755
Rand->Trivial->AugMix,22,45.22,1.7645126581192017,2.749210834503174
Rand->Trivial->AugMix,23,43.35,1.7575528085231782,2.7460198402404785
Rand->Trivial->AugMix,24,43.46,1.76309432387352,3.1732940673828125
Rand->Trivial->AugMix,25,44.31,1.7190460503101348,2.8497800827026367
Rand->Albument->CutMix,1,16.02,2.311239850521088,2.187098264694214
Rand->Albument->CutMix,2,19.11,2.2868514180183412,1.8936400413513184
Rand->Albument->CutMix,3,26.3,2.2441221833229066,1.9549620151519775
Rand->Albument->CutMix,4,28.24,2.19043253660202,1.8324260711669922
Rand->Albument->CutMix,5,31.26,2.1710113883018494,1.8574001789093018
Rand->Albument->CutMix,6,33.86,2.1464762568473814,1.7717359066009521
Rand->Albument->CutMix,7,33.06,2.126155710220337,1.7745530605316162
Rand->Albument->CutMix,8,38.87,2.151295018196106,1.7537622451782227
Rand->Albument->CutMix,9,38.13,2.0395964980125427,1.7467529773712158
Rand->Albument->CutMix,10,38.76,2.103427344560623,1.762894868850708
Rand->Albument->CutMix,11,40.71,2.053046715259552,1.7267658710479736
Rand->Albument->CutMix,12,40.12,2.010570776462555,1.8024969100952148
Rand->Albument->CutMix,13,42.37,2.003315842151642,3.2418980598449707
Rand->Albument->CutMix,14,39.64,2.0439534723758697,2.0653817653656006
Rand->Albument->CutMix,15,38.38,2.0573897480964662,1.942331075668335
Rand->Albument->CutMix,16,41.95,2.025210976600647,2.011212110519409
Rand->Albument->CutMix,17,42.88,1.9828563928604126,2.071784019470215
Rand->Albument->CutMix,18,43.24,1.9654142260551453,2.170919895172119
Rand->Albument->CutMix,19,43.6,1.9656374990940093,1.7850699424743652
Rand->Albument->CutMix,20,44.09,2.011469441652298,1.8332068920135498
Rand->Albument->CutMix,21,43.82,1.9593220591545104,1.8687219619750977
Rand->Albument->CutMix,22,43.61,2.0023619771003722,1.9165608882904053
Rand->Albument->CutMix,23,42.78,1.9549229502677918,1.7518589496612549
Rand->Albument->CutMix,24,44.89,2.005701005458832,1.797530174255371
Rand->Albument->CutMix,25,44.89,1.929858684539795,1.9798760414123535
Rand->AugMix->CutMix,1,24.77,2.290681791305542,2.7202868461608887
Rand->AugMix->CutMix,2,24.96,2.2415090799331665,2.5357351303100586
Rand->AugMix->CutMix,3,31.92,2.1768081188201904,2.6480722427368164
Rand->AugMix->CutMix,4,31.85,2.1636419892311096,2.57877516746521
Rand->AugMix->CutMix,5,37.6,2.078815531730652,2.5736398696899414
Rand->AugMix->CutMix,6,37.82,2.0684796631336213,2.6231939792633057
Rand->AugMix->CutMix,7,39.09,2.050054353475571,2.5073130130767822
Rand->AugMix->CutMix,8,38.74,2.0504163563251496,2.4947831630706787
Rand->AugMix->CutMix,9,41.76,2.0311887502670287,2.4757299423217773
Rand->AugMix->CutMix,10,40.39,2.012405264377594,2.4442708492279053
Rand->AugMix->CutMix,11,40.17,1.9736097157001495,2.4834821224212646
Rand->AugMix->CutMix,12,42.0,2.009033572673798,2.523447036743164
Rand->AugMix->CutMix,13,43.23,1.9566986620426179,2.4634671211242676
Rand->AugMix->CutMix,14,44.18,1.9214352428913117,2.509251117706299
Rand->AugMix->CutMix,15,44.59,1.961899036169052,2.5104570388793945
Rand->AugMix->CutMix,16,45.44,1.9780686020851135,2.660831928253174
Rand->AugMix->CutMix,17,45.21,1.9020002961158753,2.7655680179595947
Rand->AugMix->CutMix,18,40.98,1.9335526466369628,2.725282907485962
Rand->AugMix->CutMix,19,45.39,1.8915281355381013,2.782456874847412
Rand->AugMix->CutMix,20,46.19,1.849390262365341,2.897594928741455
Rand->AugMix->CutMix,21,46.63,1.915153408050537,2.940110206604004
Rand->AugMix->CutMix,22,46.69,1.8858028113842011,3.6138150691986084
Rand->AugMix->CutMix,23,46.98,1.8304436147212981,2.66481614112854
Rand->AugMix->CutMix,24,48.13,1.8671170115470885,2.878558874130249
Rand->AugMix->CutMix,25,46.15,1.83074551820755,2.639683961868286
Trivial->Rand->Albument,1,23.82,2.285569953918457,1.956009864807129
Trivial->Rand->Albument,2,24.95,2.221034526824951,1.91770601272583
Trivial->Rand->Albument,3,28.74,2.1916977524757386,1.8627479076385498
Trivial->Rand->Albument,4,27.96,2.141941285133362,1.9874780178070068
Trivial->Rand->Albument,5,35.22,2.075241005420685,1.9915640354156494
Trivial->Rand->Albument,6,37.04,2.0481446385383606,1.8917090892791748
Trivial->Rand->Albument,7,37.59,1.9885045051574708,1.8521533012390137
Trivial->Rand->Albument,8,39.56,1.9619009494781494,2.0892601013183594
Trivial->Rand->Albument,9,39.2,1.9397261261940002,1.994279146194458
Trivial->Rand->Albument,10,42.21,1.9446936070919036,2.0808260440826416
Trivial->Rand->Albument,11,40.76,1.9389267444610596,1.924787998199463
Trivial->Rand->Albument,12,40.94,1.9394104957580567,2.1055550575256348
Trivial->Rand->Albument,13,41.66,1.8586819112300872,1.9209909439086914
Trivial->Rand->Albument,14,43.69,1.8612105071544647,2.107161045074463
Trivial->Rand->Albument,15,45.75,1.859294444322586,1.9232850074768066
Trivial->Rand->Albument,16,44.51,1.8526410341262818,1.9634101390838623
Trivial->Rand->Albument,17,44.86,1.8779115498065948,1.9508049488067627
Trivial->Rand->Albument,18,46.12,1.8005647778511047,1.9213948249816895
Trivial->Rand->Albument,19,45.23,1.8283083021640778,1.8391602039337158
Trivial->Rand->Albument,20,46.67,1.766810989379883,1.8554718494415283
Trivial->Rand->Albument,21,46.46,1.7660222709178925,1.8457858562469482
Trivial->Rand->Albument,22,47.72,1.7692160129547119,1.8594391345977783
Trivial->Rand->Albument,23,48.4,1.7569172263145447,1.8285140991210938
Trivial->Rand->Albument,24,47.56,1.7583663821220399,1.9108850955963135
Trivial->Rand->Albument,25,48.99,1.7345925152301789,1.8675117492675781
Trivial->Rand->AugMix,1,23.1,2.2880630254745484,2.886650800704956
Trivial->Rand->AugMix,2,29.11,2.2055750489234924,2.775207042694092
Trivial->Rand->AugMix,3,31.81,2.185507392883301,3.037750005722046
Trivial->Rand->AugMix,4,33.42,2.1059048593044283,2.8516128063201904
Trivial->Rand->AugMix,5,37.41,2.0905492544174193,2.813997983932495
Trivial->Rand->AugMix,6,36.62,2.027292621135712,2.8056907653808594
Trivial->Rand->AugMix,7,37.88,2.0301812171936033,3.5485782623291016
Trivial->Rand->AugMix,8,38.77,2.0047302544116974,2.8618338108062744
Trivial->Rand->AugMix,9,36.95,1.9478120386600495,2.883352041244507
Trivial->Rand->AugMix,10,40.97,1.9594923973083496,3.484922170639038
Trivial->Rand->AugMix,11,39.51,1.9769829273223878,2.988858699798584
Trivial->Rand->AugMix,12,42.21,1.8945771038532258,2.810987949371338
Trivial->Rand->AugMix,13,43.1,1.8551548540592193,2.9390981197357178
Trivial->Rand->AugMix,14,43.33,1.8553868114948273,2.9845869541168213
Trivial->Rand->AugMix,15,41.07,1.8727432906627655,2.95780611038208
Trivial->Rand->AugMix,16,45.35,1.817510324716568,3.029323101043701
Trivial->Rand->AugMix,17,44.39,1.8093770384788512,2.9877512454986572
Trivial->Rand->AugMix,18,44.01,1.7705318450927734,3.2169859409332275
Trivial->Rand->AugMix,19,42.94,1.7643387973308564,2.7294888496398926
Trivial->Rand->AugMix,20,46.18,1.7657152175903321,3.3531992435455322
Trivial->Rand->AugMix,21,45.92,1.7149687170982362,3.003735065460205
Trivial->Rand->AugMix,22,44.07,1.6919044613838197,2.8810269832611084
Trivial->Rand->AugMix,23,45.97,1.722432154417038,3.1425321102142334
Trivial->Rand->AugMix,24,46.47,1.780848777294159,3.188110113143921
Trivial->Rand->AugMix,25,46.72,1.6574152052402495,2.8570592403411865
Trivial->Albument->CutMix,1,17.31,2.3030961632728575,1.9057729244232178
Trivial->Albument->CutMix,2,22.33,2.239058291912079,2.087890863418579
Trivial->Albument->CutMix,3,26.81,2.2167974948883056,1.9300918579101562
Trivial->Albument->CutMix,4,29.62,2.209387469291687,1.86934494972229
Trivial->Albument->CutMix,5,30.16,2.191637027263641,1.7785921096801758
Trivial->Albument->CutMix,6,31.34,2.1774514436721804,1.829876184463501
Trivial->Albument->CutMix,7,36.03,2.1727954745292664,1.8220539093017578
Trivial->Albument->CutMix,8,36.46,2.1740701675415037,1.8955857753753662
Trivial->Albument->CutMix,9,34.31,2.10337238907814,1.9736120700836182
Trivial->Albument->CutMix,10,38.52,2.113581532239914,1.8395469188690186
Trivial->Albument->CutMix,11,36.64,2.112907314300537,1.826974868774414
Trivial->Albument->CutMix,12,37.9,2.099669259786606,1.732254981994629
Trivial->Albument->CutMix,13,37.61,2.1091010868549347,1.7335317134857178
Trivial->Albument->CutMix,14,37.88,2.0661010324954985,2.160165786743164
Trivial->Albument->CutMix,15,40.07,2.016451042890549,2.2248597145080566
Trivial->Albument->CutMix,16,39.03,2.048570030927658,1.744307041168213
Trivial->Albument->CutMix,17,40.61,2.057741165161133,1.828700065612793
Trivial->Albument->CutMix,18,42.14,2.066129004955292,2.091295003890991
Trivial->Albument->CutMix,19,40.55,2.044017678499222,1.7475090026855469
Trivial->Albument->CutMix,20,42.82,2.0947021782398223,1.7261569499969482
Trivial->Albument->CutMix,21,42.28,2.0503729581832886,1.8895680904388428
Trivial->Albument->CutMix,22,40.97,2.069623827934265,1.7265291213989258
Trivial->Albument->CutMix,23,41.64,2.0882525503635407,1.7243940830230713
Trivial->Albument->CutMix,24,43.24,2.0208373069763184,2.009092092514038
Trivial->Albument->CutMix,25,43.81,1.9875787675380707,1.7601590156555176
Trivial->AugMix->CutMix,1,20.85,2.301693308353424,3.1478610038757324
Trivial->AugMix->CutMix,2,23.55,2.220761555433273,2.892284870147705
Trivial->AugMix->CutMix,3,29.15,2.1872595310211183,2.6393840312957764
Trivial->AugMix->CutMix,4,33.93,2.1664284467697144,2.5385348796844482
Trivial->AugMix->CutMix,5,34.77,2.1602853417396544,2.6520519256591797
Trivial->AugMix->CutMix,6,36.8,2.140401130914688,2.652545928955078
Trivial->AugMix->CutMix,7,36.27,2.123769986629486,3.046405076980591
Trivial->AugMix->CutMix,8,36.1,2.102962237596512,2.632366895675659
Trivial->AugMix->CutMix,9,38.58,2.1213634073734284,2.823422908782959
Trivial->AugMix->CutMix,10,39.23,2.101622772216797,2.634459972381592
Trivial->AugMix->CutMix,11,40.23,2.070427453517914,2.5782008171081543
Trivial->AugMix->CutMix,12,38.18,2.077220582962036,2.5200650691986084
Trivial->AugMix->CutMix,13,41.17,2.0759083569049834,2.568791151046753
Trivial->AugMix->CutMix,14,41.09,2.0550902485847473,2.773282051086426
Trivial->AugMix->CutMix,15,40.64,2.051528716087341,3.121782064437866
Trivial->AugMix->CutMix,16,41.57,2.0425728857517242,2.5640921592712402
Trivial->AugMix->CutMix,17,42.04,2.0401580333709717,2.6788058280944824
Trivial->AugMix->CutMix,18,42.74,2.017269825935364,2.680609941482544
Trivial->AugMix->CutMix,19,43.04,2.0407645881175993,2.647946834564209
Trivial->AugMix->CutMix,20,42.39,2.0394554257392885,2.963887929916382
Trivial->AugMix->CutMix,21,43.82,1.9910767793655395,2.5638818740844727
Trivial->AugMix->CutMix,22,44.09,2.0305925846099853,2.988373041152954
Trivial->AugMix->CutMix,23,43.52,1.9705944001674651,2.4810471534729004
Trivial->AugMix->CutMix,24,43.72,2.014773780107498,2.6063950061798096
Trivial->AugMix->CutMix,25,44.63,1.9191738188266754,2.83203387260437
Rand+Trivial+Albument (terços),1,28.37,2.2308360815048216,1.6822247505187988
Rand+Trivial+Albument (terços),2,31.0,2.0940403282642364,1.709728717803955
Rand+Trivial+Albument (terços),3,34.82,1.9795709192752837,1.9660770893096924
Rand+Trivial+Albument (terços),4,38.77,1.8820571660995484,1.6704702377319336
Rand+Trivial+Albument (terços),5,37.92,1.7849777460098266,1.734879970550537
Rand+Trivial+Albument (terços),6,40.16,1.7351399302482604,1.7258758544921875
Rand+Trivial+Albument (terços),7,42.48,1.6346591472625733,1.6941120624542236
Rand+Trivial+Albument (terços),8,42.9,1.5895754277706147,1.8197898864746094
Rand+Trivial+Albument (terços),9,45.21,1.5151733934879303,1.6978366374969482
Rand+Trivial+Albument (terços),10,45.8,1.4821163833141326,1.7022209167480469
Rand+Trivial+Albument (terços),11,45.03,1.4243060886859893,1.6468980312347412
Rand+Trivial+Albument (terços),12,46.83,1.4058431804180145,1.688018798828125
Rand+Trivial+Albument (terços),13,47.38,1.3148968398571015,1.646394968032837
Rand+Trivial+Albument (terços),14,47.42,1.3088352739810944,1.6428918838500977
Rand+Trivial+Albument (terços),15,46.82,1.2480350255966186,1.6663801670074463
Rand+Trivial+Albument (terços),16,46.48,1.1686969965696334,1.8154761791229248
Rand+Trivial+Albument (terços),17,48.16,1.1625321984291077,1.8956429958343506
Rand+Trivial+Albument (terços),18,48.23,1.143848940730095,1.8431799411773682
Rand+Trivial+Albument (terços),19,47.34,1.0698374032974243,1.6989319324493408
Rand+Trivial+Albument (terços),20,48.7,1.0873613446950912,1.828563928604126
Rand+Trivial+Albument (terços),21,48.87,1.0485441625118255,1.7797608375549316
Rand+Trivial+Albument (terços),22,50.23,0.9980351120233536,1.7423880100250244
Rand+Trivial+Albument (terços),23,49.88,0.9750573426485062,1.9053528308868408
Rand+Trivial+Albument (terços),24,49.46,0.9422080934047699,3.5639312267303467
Rand+Trivial+Albument (terços),25,50.01,0.9592718660831452,2.1270430088043213
Rand+Trivial+AugMix (terços),1,30.33,2.1930751264095307,2.4793379306793213
