Tecnica,Epoca,Acuracia,Loss,Tempo(s)
Trivial,20,53.97,1.192486447095871,2.187821865081787
Trivial,21,53.32,1.1941883280873298,2.746051073074341
Trivial,22,53.7,1.1106678619980812,2.1118242740631104
Trivial,23,52.05,1.078457809984684,2.490217924118042
Trivial,24,55.34,1.1065338656306267,2.0655457973480225
Trivial,25,55.66,1.0603689879179001,2.111232042312622
AugMix,1,35.47,2.0555011868476867,7.267219305038452
AugMix,2,41.74,1.7064477920532226,6.326958894729614
AugMix,3,45.53,1.5356929123401641,6.512994050979614
AugMix,4,43.2,1.40684412419796,6.50373387336731
AugMix,5,45.48,1.3178416639566422,6.069228887557983
AugMix,6,49.25,1.2108585581183433,6.390763998031616
AugMix,7,49.18,1.0961642161011695,6.009582757949829
AugMix,8,51.74,1.0046185329556465,6.580228090286255
AugMix,9,51.8,0.9118378832936287,6.251657962799072
AugMix,10,52.72,0.856064324080944,6.460747957229614
AugMix,11,52.92,0.7844682976603508,8.364866971969604
AugMix,12,50.84,0.7535111486911774,6.47429084777832
AugMix,13,52.15,0.729305838048458,6.374370098114014
AugMix,14,52.81,0.6916909322142601,6.327229738235474
AugMix,15,53.15,0.6032741300761699,6.4220921993255615
AugMix,16,53.84,0.5954189419746398,8.559908866882324
AugMix,17,51.16,0.5649903632700444,6.167475938796997
AugMix,18,53.78,0.5664122268557549,6.533685922622681
AugMix,19,54.25,0.5569825746119023,6.464875936508179
AugMix,20,54.47,0.5357163831591606,6.480592966079712
AugMix,21,53.64,0.48107462748885155,6.646613121032715
AugMix,22,53.59,0.47422151193022727,6.804248809814453
AugMix,23,53.57,0.4699279211461544,6.580588102340698
AugMix,24,54.02,0.4396422944962978,6.382098913192749
AugMix,25,53.78,0.4388022400438786,6.283336877822876
Albument,1,33.94,2.075248458981514,2.01342511177063
Albument,2,37.06,1.792872828245163,1.9179930686950684
Albument,3,42.13,1.6110637128353118,1.9584200382232666
Albument,4,44.45,1.5497845739126206,1.9973161220550537
Albument,5,47.05,1.4477535277605056,1.9201457500457764
Albument,6,49.66,1.3828092128038407,2.0100319385528564
Albument,7,48.96,1.3215872436761855,2.291494846343994
Albument,8,52.29,1.2170513600111008,2.271677255630493
Albument,9,52.34,1.2263799980282784,2.0307540893554688
Albument,10,50.57,1.1306891456246375,1.9578628540039062
Albument,11,53.31,1.0794261783361434,1.9182100296020508
Albument,12,54.35,1.0300156474113464,1.982698917388916
Albument,13,54.14,1.0008490085601807,2.0074350833892822
Albument,14,54.8,1.0081426054239273,2.1318328380584717
Albument,15,55.29,0.9246662825345993,1.9075379371643066
Albument,16,55.94,0.8709737539291382,2.2114930152893066
Albument,17,56.1,0.8171606097370386,2.065119981765747
Albument,18,56.95,0.7992262214422226,1.9293229579925537
Albument,19,55.62,0.743892090022564,1.9166581630706787
Albument,20,55.64,0.7703598022460938,1.910869836807251
Albument,21,58.27,0.708673843741417,1.9633417129516602
Albument,22,58.57,0.6380950935184956,2.5027079582214355
Albument,23,57.58,0.6344540745019913,1.9146761894226074
Albument,24,58.09,0.6368907503783703,1.9746840000152588
Albument,25,57.69,0.5699742764234543,1.8808319568634033
CutMix,1,32.19,2.1967281073331835,2.275146007537842
CutMix,2,34.79,2.008238199353218,1.93575119972229
CutMix,3,41.01,1.97707242667675,2.6734731197357178
CutMix,4,42.57,1.9137841433286666,2.090606212615967
CutMix,5,44.25,1.859330528974533,1.8756818771362305
CutMix,6,45.04,1.8022467106580735,2.2684662342071533
CutMix,7,45.51,1.7926116943359376,1.9945838451385498
CutMix,8,49.5,1.7964755594730377,1.9195480346679688
CutMix,9,46.16,1.616244688630104,1.8983848094940186
CutMix,10,51.05,1.7370943486690522,2.0153257846832275
CutMix,11,50.3,1.5852719604969026,1.8425488471984863
CutMix,12,50.72,1.6040721714496613,1.9514529705047607
CutMix,13,50.47,1.6524331599473954,1.9086201190948486
CutMix,14,50.1,1.4945597410202027,1.89385986328125
CutMix,15,50.72,1.5405951365828514,1.814213752746582
CutMix,16,50.43,1.4796039208769798,1.8120701313018799
CutMix,17,53.91,1.5251529067754745,1.960231065750122
CutMix,18,53.38,1.4868519216775895,1.9098241329193115
CutMix,19,51.04,1.4014841169118881,1.9611530303955078
CutMix,20,52.99,1.3560207784175873,2.447640895843506
CutMix,21,53.87,1.371678279340267,2.2704079151153564
CutMix,22,51.72,1.3767233550548554,2.0344269275665283
CutMix,23,52.56,1.2486722365021705,2.119584083557129
CutMix,24,52.96,1.2579619765281678,2.0209779739379883
CutMix,25,53.31,1.4088933914899826,1.860116958618164
Rand->Albument,1,28.11,2.1982864439487457,2.6096951961517334
Rand->Albument,2,36.34,2.001709648966789,2.4163498878479004
Rand->Albument,3,41.8,1.8591180860996246,2.221820116043091
Rand->Albument,4,45.08,1.7717413872480392,2.29197096824646
Rand->Albument,5,46.83,1.7062797397375107,2.3211071491241455
Rand->Albument,6,44.69,1.6320320218801498,2.2851099967956543
Rand->Albument,7,49.37,1.6273261427879333,2.2340879440307617
Rand->Albument,8,48.03,1.5442432105541228,2.259097099304199
Rand->Albument,9,49.68,1.5098473072052,2.3404788970947266
Rand->Albument,10,51.64,1.4672346532344818,2.398616075515747
Rand->Albument,11,51.56,1.4711165308952332,2.344330072402954
Rand->Albument,12,50.93,1.4159890949726104,2.2973990440368652
Rand->Albument,13,54.67,1.4116533935070037,2.2699408531188965
Rand->Albument,14,54.88,1.3792781561613083,2.261747121810913
Rand->Albument,15,53.49,1.31785788834095,2.6867220401763916
Rand->Albument,16,55.67,1.355641034245491,2.2865302562713623
Rand->Albument,17,56.07,1.2910966187715531,2.292508840560913
Rand->Albument,18,54.31,1.2457917749881744,2.3170769214630127
Rand->Albument,19,55.83,1.2583312660455703,2.3922808170318604
Rand->Albument,20,57.07,1.2490940794348717,2.6381852626800537
Rand->Albument,21,58.12,1.2141465723514557,2.381614923477173
Rand->Albument,22,57.43,1.1540505409240722,2.3452789783477783
Rand->Albument,23,58.35,1.1478391736745834,2.3249738216400146
Rand->Albument,24,56.02,1.1365621387958527,2.3208413124084473
Rand->Albument,25,57.93,1.1395368561148644,2.4466679096221924
Rand->AugMix,1,31.33,2.2017905831336977,4.200147867202759
Rand->AugMix,2,36.68,2.0250175088644027,3.901052951812744
Rand->AugMix,3,38.99,1.878669661283493,3.8310751914978027
Rand->AugMix,4,41.92,1.7746551632881165,3.9639172554016113
Rand->AugMix,5,38.29,1.700029256939888,4.154825925827026
Rand->AugMix,6,45.3,1.6937186375260354,4.0271430015563965
Rand->AugMix,7,46.63,1.5931264162063599,4.143866777420044
Rand->AugMix,8,45.99,1.5543252170085906,3.9256179332733154
Rand->AugMix,9,48.55,1.5119277969002725,3.889536142349243
Rand->AugMix,10,47.75,1.461816680431366,4.42247200012207
Rand->AugMix,11,47.08,1.431609296798706,4.893685817718506
Rand->AugMix,12,50.33,1.406768235564232,4.0191380977630615
Rand->AugMix,13,47.97,1.3697351843118668,3.9678149223327637
Rand->AugMix,14,49.6,1.36117442548275,3.955846071243286
Rand->AugMix,15,49.18,1.3368666261434554,4.273149251937866
Rand->AugMix,16,52.05,1.2518254652619363,4.26283073425293
Rand->AugMix,17,51.31,1.2275216177105903,4.113720655441284
Rand->AugMix,18,52.4,1.20266904681921,3.9782211780548096
Rand->AugMix,19,52.33,1.220764896273613,4.88308310508728
Rand->AugMix,20,54.44,1.2457537680864335,4.4730188846588135
Rand->AugMix,21,52.67,1.1929714769124984,4.323164939880371
Rand->AugMix,22,54.25,1.1271476551890374,4.383421897888184
Rand->AugMix,23,54.08,1.0627950459718705,4.128328084945679
Rand->AugMix,24,53.8,1.0347100108861924,4.0588860511779785
Rand->AugMix,25,54.03,1.0049666345119477,3.8964459896087646
Rand->CutMix,1,27.44,2.273182439804077,2.2821779251098633
Rand->CutMix,2,34.35,2.176331976056099,2.2783641815185547
Rand->CutMix,3,36.36,2.110485702753067,2.249849796295166
Rand->CutMix,4,36.16,2.0677229702472686,2.3486220836639404
Rand->CutMix,5,41.77,1.9921532034873963,2.2588820457458496
Rand->CutMix,6,43.85,1.993594717979431,2.2351579666137695
Rand->CutMix,7,44.1,2.0028141140937805,2.258180856704712
Rand->CutMix,8,45.66,1.9546020478010178,2.3072056770324707
Rand->CutMix,9,46.7,1.9494659394025802,2.312100887298584
Rand->CutMix,10,46.67,1.9154613733291626,2.2138850688934326
Rand->CutMix,11,47.41,1.896545186638832,2.230665922164917
Rand->CutMix,12,45.19,1.8301736116409302,2.1989963054656982
Rand->CutMix,13,49.69,1.8509865283966065,2.2579939365386963
Rand->CutMix,14,49.93,1.8284370392560958,2.246746063232422
Rand->CutMix,15,48.66,1.8482428938150406,2.1565041542053223
Rand->CutMix,16,52.13,1.8272045969963073,2.2568039894104004
Rand->CutMix,17,48.93,1.831161043047905,2.1587371826171875
Rand->CutMix,18,52.31,1.7810786426067353,2.1529929637908936
Rand->CutMix,19,52.66,1.7936387330293655,2.1863961219787598
Rand->CutMix,20,50.52,1.7841964721679688,2.188138008117676
Rand->CutMix,21,52.7,1.851699596643448,2.199618101119995
Rand->CutMix,22,52.72,1.7729896545410155,2.3753280639648438
Rand->CutMix,23,54.5,1.7712521523237228,2.170416831970215
Rand->CutMix,24,53.9,1.7255631536245346,2.47129487991333
Rand->CutMix,25,53.67,1.718146024644375,2.266038179397583
Trivial->Albument,1,25.95,2.240405434370041,2.1894900798797607
Trivial->Albument,2,32.08,2.0661224097013475,2.2812020778656006
Trivial->Albument,3,38.5,1.9797993272542953,2.307933807373047
Trivial->Albument,4,39.56,1.9274360448122025,2.309330940246582
Trivial->Albument,5,43.1,1.8786397933959962,2.3296539783477783
Trivial->Albument,6,42.75,1.835699301958084,2.461909770965576
Trivial->Albument,7,44.05,1.793435925245285,2.2370688915252686
Trivial->Albument,8,46.28,1.7617992818355561,2.348464250564575
Trivial->Albument,9,47.94,1.7487795531749726,2.160754919052124
Trivial->Albument,10,45.83,1.7018688112497329,2.37056303024292
Trivial->Albument,11,50.83,1.697226446866989,2.1773529052734375
Trivial->Albument,12,47.2,1.6838657885789872,2.1880321502685547
Trivial->Albument,13,50.24,1.6632179498672486,2.159605026245117
Trivial->Albument,14,51.46,1.6458718329668045,2.2200357913970947
Trivial->Albument,15,52.03,1.6615288823843002,2.4713311195373535
Trivial->Albument,16,51.69,1.6041753202676774,3.047044277191162
Trivial->Albument,17,50.62,1.5889909535646438,3.244046926498413
Trivial->Albument,18,53.56,1.5732797503471374,2.412285089492798
Trivial->Albument,19,54.11,1.564893588423729,2.2941267490386963
Trivial->Albument,20,53.56,1.5422844618558884,2.277000904083252
Trivial->Albument,21,53.88,1.5466638147830962,2.207458019256592
Trivial->Albument,22,53.01,1.5300247520208359,2.269351005554199
Trivial->Albument,23,54.84,1.4829893112182617,2.447943925857544
Trivial->Albument,24,53.69,1.481593307852745,2.713257074356079
Trivial->Albument,25,54.87,1.4793578535318375,2.3302130699157715
Trivial->AugMix,1,26.93,2.156661033630371,4.172646999359131
Trivial->AugMix,2,37.62,2.0138835340738295,4.048437595367432
Trivial->AugMix,3,41.06,1.927877053618431,4.280566215515137
Trivial->AugMix,4,42.46,1.8842112571001053,4.1966187953948975
Trivial->AugMix,5,42.91,1.8363862454891204,4.241761207580566
Trivial->AugMix,6,42.25,1.7614134222269058,3.8206610679626465
Trivial->AugMix,7,45.1,1.7263295024633407,4.171864032745361
Trivial->AugMix,8,47.56,1.6493188619613648,4.534389019012451
Trivial->AugMix,9,49.15,1.6186964333057403,4.126461982727051
Trivial->AugMix,10,46.81,1.6022350639104843,3.842512845993042
Trivial->AugMix,11,50.62,1.5860684156417846,3.7995219230651855
Trivial->AugMix,12,47.31,1.5349885940551757,4.2271387577056885
Trivial->AugMix,13,48.83,1.524629718065262,4.504420757293701
Trivial->AugMix,14,50.61,1.4623150169849395,4.362349987030029
Trivial->AugMix,15,53.14,1.4693057715892792,4.00324821472168
Trivial->AugMix,16,54.05,1.3892562180757522,3.88552188873291
Trivial->AugMix,17,51.88,1.3794382333755493,3.8811440467834473
Trivial->AugMix,18,53.15,1.3627460449934006,3.836430072784424
Trivial->AugMix,19,53.74,1.3863912880420686,3.912731170654297
Trivial->AugMix,20,54.22,1.3167012274265288,4.129649877548218
Trivial->AugMix,21,54.52,1.281758677959442,3.970722198486328
Trivial->AugMix,22,55.64,1.2236733615398407,3.999624252319336
Trivial->AugMix,23,53.64,1.206376038491726,3.9003689289093018
Trivial->AugMix,24,55.64,1.2263332143425942,3.8594260215759277
Trivial->AugMix,25,54.65,1.1653991147875786,3.87358021736145
Trivial->CutMix,1,18.93,2.284458929300308,2.1156110763549805
Trivial->CutMix,2,27.83,2.216307508945465,2.0970330238342285
Trivial->CutMix,3,29.11,2.1849480152130125,2.0628039836883545
Trivial->CutMix,4,30.17,2.128873383998871,2.099865198135376
Trivial->CutMix,5,37.86,2.1433533251285555,2.1145899295806885
Trivial->CutMix,6,40.27,2.0996008604764937,2.17000675201416
Trivial->CutMix,7,39.37,2.106105348467827,2.092642068862915
Trivial->CutMix,8,38.82,2.074376404285431,2.098238945007324
Trivial->CutMix,9,42.37,2.042673718929291,2.115309000015259
Trivial->CutMix,10,42.45,2.0867671757936477,2.106157064437866
Trivial->CutMix,11,43.04,1.9728077977895737,2.157386064529419
Trivial->CutMix,12,44.45,2.0240933299064636,2.2281382083892822
Trivial->CutMix,13,42.66,2.023557248711586,2.2542660236358643
Trivial->CutMix,14,45.76,1.9926016300916671,2.199246883392334
Trivial->CutMix,15,43.05,2.030723974108696,2.117203950881958
Trivial->CutMix,16,44.51,1.9775469511747361,2.1673829555511475
Trivial->CutMix,17,47.71,1.9892932981252671,2.1357760429382324
Trivial->CutMix,18,47.38,1.9647376388311386,2.2228200435638428
Trivial->CutMix,19,46.67,1.9535032659769058,2.111036777496338
Trivial->CutMix,20,47.64,1.9791178911924363,2.1475160121917725
Trivial->CutMix,21,47.53,1.970471516251564,2.1319377422332764
Trivial->CutMix,22,47.51,2.0024006754159926,2.0610790252685547
Trivial->CutMix,23,49.51,1.9877628266811371,2.1139769554138184
Trivial->CutMix,24,48.17,1.923060005903244,2.090487003326416
Trivial->CutMix,25,48.72,1.944018119573593,2.502202033996582
Albument->CutMix,1,26.45,2.235538935661316,2.2363290786743164
Albument->CutMix,2,34.15,2.1003045320510862,1.9625580310821533
Albument->CutMix,3,36.23,2.041464075446129,1.9949288368225098
Albument->CutMix,4,36.68,1.9999880075454712,2.402742862701416
Albument->CutMix,5,41.49,1.9591466903686523,2.173755168914795
Albument->CutMix,6,43.19,1.928749179840088,1.953361988067627
Albument->CutMix,7,41.51,1.979258546233177,1.9960908889770508
Albument->CutMix,8,43.97,1.9118785321712495,2.1799440383911133
Albument->CutMix,9,45.66,1.9080284744501115,1.9108960628509521
Albument->CutMix,10,46.79,1.8571368902921677,2.462824821472168
Albument->CutMix,11,47.38,1.8226795196533203,2.064457893371582
Albument->CutMix,12,47.49,1.8555859923362732,2.0809011459350586
Albument->CutMix,13,49.72,1.8170153558254243,2.197309970855713
Albument->CutMix,14,49.16,1.8663086146116257,2.067544937133789
Albument->CutMix,15,50.55,1.8145229429006577,1.929692029953003
Albument->CutMix,16,50.39,1.8047772198915482,1.9234001636505127
Albument->CutMix,17,50.7,1.8137812823057176,1.9277770519256592
Albument->CutMix,18,49.95,1.7170147269964218,2.1137290000915527
Albument->CutMix,19,49.85,1.787613996863365,1.8995580673217773
Albument->CutMix,20,50.75,1.7537808835506439,2.006648063659668
Albument->CutMix,21,51.69,1.7854037910699845,2.0057599544525146
Albument->CutMix,22,51.45,1.7487723648548126,2.1081790924072266
Albument->CutMix,23,52.7,1.7311652541160583,2.2883920669555664
Albument->CutMix,24,54.13,1.7041555851697923,2.0968241691589355
Albument->CutMix,25,50.92,1.6502738416194915,2.1319332122802734
AugMix->CutMix,1,27.03,2.1880030542612077,4.151980876922607
AugMix->CutMix,2,37.42,2.041713172197342,4.522418975830078
AugMix->CutMix,3,37.14,2.0083765953779222,3.9651942253112793
AugMix->CutMix,4,39.68,1.9695414453744888,4.257173776626587
AugMix->CutMix,5,43.4,1.958532190322876,6.456046104431152
AugMix->CutMix,6,43.61,1.922564297914505,4.9237060546875
AugMix->CutMix,7,45.03,1.8152220040559768,4.359192609786987
AugMix->CutMix,8,47.94,1.8049692392349244,4.377653121948242
AugMix->CutMix,9,45.7,1.7927435964345932,3.8664779663085938
AugMix->CutMix,10,46.78,1.7873757362365723,4.2233757972717285
AugMix->CutMix,11,47.92,1.7972755163908005,4.655112028121948
AugMix->CutMix,12,49.27,1.730874517560005,3.8868610858917236
AugMix->CutMix,13,49.15,1.751222962141037,4.420683860778809
AugMix->CutMix,14,50.02,1.7338197529315948,4.03666615486145
AugMix->CutMix,15,49.89,1.7022739589214324,3.7445919513702393
AugMix->CutMix,16,49.62,1.6819336593151093,4.1662609577178955
AugMix->CutMix,17,50.54,1.6872849941253663,4.093838930130005
AugMix->CutMix,18,51.48,1.6056378543376923,4.080102920532227
AugMix->CutMix,19,49.82,1.5768716171383859,3.7673211097717285
AugMix->CutMix,20,51.74,1.6145650386810302,3.890536069869995
AugMix->CutMix,21,51.83,1.5807070851325988,4.39028787612915
AugMix->CutMix,22,51.01,1.5967873647809028,3.810683012008667
AugMix->CutMix,23,51.36,1.5505872786045074,3.76981782913208
AugMix->CutMix,24,53.02,1.5496965035796166,3.740297794342041
AugMix->CutMix,25,51.61,1.5712959676980973,3.6592886447906494
Albument->Rand,1,31.92,2.11324657201767,1.894502878189087
Albument->Rand,2,37.7,1.8027695417404175,1.9637610912322998
Albument->Rand,3,42.17,1.6776661604642868,1.9046688079833984
Albument->Rand,4,41.51,1.5785602152347564,1.9682867527008057
Albument->Rand,5,46.21,1.5188710004091264,1.924698829650879
Albument->Rand,6,47.73,1.4328189820051194,1.9612929821014404
Albument->Rand,7,49.32,1.4122447192668914,1.9313650131225586
Albument->Rand,8,50.78,1.3072311848402023,1.958737850189209
Albument->Rand,9,46.73,1.2420132383704185,1.8938302993774414
Albument->Rand,10,52.14,1.224692477285862,1.9756391048431396
Albument->Rand,11,52.95,1.1810982629656792,1.9328820705413818
Albument->Rand,12,53.04,1.1007332712411881,1.9436249732971191
Albument->Rand,13,54.29,1.0538760229945183,1.8896450996398926
Albument->Rand,14,54.22,1.0127395585179328,1.9415178298950195
Albument->Rand,15,54.91,0.9654132217168808,1.9805290699005127
Albument->Rand,16,54.52,0.9309649869799614,1.9350039958953857
Albument->Rand,17,55.69,0.8920116052031517,1.949120044708252
Albument->Rand,18,56.0,0.8857886210083962,1.9287230968475342
Albument->Rand,19,56.14,0.8804333671927452,1.9590098857879639
Albument->Rand,20,56.76,0.8229586154222488,2.3103458881378174
Albument->Rand,21,56.45,0.7253059860318899,1.9936859607696533
Albument->Rand,22,55.24,0.7056097432971,2.1483919620513916
Albument->Rand,23,56.87,0.6952822133898735,2.004652976989746
Albument->Rand,24,57.55,0.6538135685026646,1.9683587551116943
Albument->Rand,25,57.07,0.6147306092083454,2.2142770290374756
AugMix->Rand,1,31.7,2.0580675423145296,3.6617419719696045
AugMix->Rand,2,37.58,1.702891582250595,4.051417112350464
AugMix->Rand,3,41.11,1.584985503554344,3.5997469425201416
AugMix->Rand,4,45.56,1.4672346472740174,4.804625034332275
AugMix->Rand,5,45.67,1.3121453806757928,3.7470521926879883
AugMix->Rand,6,47.03,1.3124711602926253,3.9075379371643066
AugMix->Rand,7,47.08,1.1982467636466025,3.8884260654449463
AugMix->Rand,8,47.61,1.0513928681612015,4.123936891555786
AugMix->Rand,9,50.09,0.9491353079676628,4.107541084289551
AugMix->Rand,10,48.35,0.8777312263846397,3.7127392292022705
AugMix->Rand,11,50.81,0.7777556866407395,3.911320209503174
AugMix->Rand,12,50.14,0.719225714635104,3.9268789291381836
AugMix->Rand,13,47.72,0.5638333331793547,3.9820940494537354
AugMix->Rand,14,49.0,0.5106546819210053,3.8742101192474365
AugMix->Rand,15,50.42,0.4562781170010567,3.711582899093628
AugMix->Rand,16,49.52,0.3799848396331072,3.6549229621887207
AugMix->Rand,17,50.22,0.39576641777530314,3.848456859588623
AugMix->Rand,18,47.52,0.27490367870777843,3.9944958686828613
AugMix->Rand,19,49.26,0.2859475716948509,3.670861005783081
AugMix->Rand,20,49.4,0.22563692703843116,3.9282758235931396
AugMix->Rand,21,50.79,0.1915948900859803,4.316435098648071
AugMix->Rand,22,49.07,0.16933025801554322,4.137130975723267
AugMix->Rand,23,49.4,0.1773315953090787,3.9557912349700928
AugMix->Rand,24,48.41,0.3052022002637386,3.6988608837127686
AugMix->Rand,25,49.0,0.27043973878026006,3.8116979598999023
Albument->Trivial,1,33.53,2.067673918604851,2.1733689308166504
Albument->Trivial,2,40.54,1.8202124178409576,1.9126520156860352
Albument->Trivial,3,44.16,1.6680957078933716,2.221740961074829
Albument->Trivial,4,46.25,1.5498302102088928,1.954444169998169
Albument->Trivial,5,46.44,1.4739789247512818,2.2818312644958496
Albument->Trivial,6,48.39,1.409655550122261,2.0987420082092285
Albument->Trivial,7,48.49,1.311474260687828,1.90733003616333
Albument->Trivial,8,50.08,1.2758085951209068,2.121217966079712
Albument->Trivial,9,51.02,1.2159608215093614,1.9745399951934814
Albument->Trivial,10,52.88,1.2011713787913323,1.9499781131744385
Albument->Trivial,11,52.26,1.118006382882595,2.05706524848938
Albument->Trivial,12,53.95,1.0546568647027015,2.237874746322632
Albument->Trivial,13,53.61,1.0555872365832328,2.113539218902588
Albument->Trivial,14,53.1,1.0231433644890786,2.0604379177093506
Albument->Trivial,15,56.17,0.9637214444577694,2.0149779319763184
Albument->Trivial,16,54.22,0.928439924120903,2.0548529624938965
Albument->Trivial,17,54.19,0.9349126558750868,1.9673800468444824
Albument->Trivial,18,56.67,0.8619865223765373,2.121520757675171
Albument->Trivial,19,56.09,0.8155018672347069,1.9747161865234375
Albument->Trivial,20,54.8,0.8342277094721794,2.170492172241211
Albument->Trivial,21,56.62,0.7904681146144867,2.25233793258667
Albument->Trivial,22,56.76,0.7530410766601563,2.003291130065918
Albument->Trivial,23,56.42,0.6799016863107681,2.2644941806793213
Albument->Trivial,24,57.11,0.667093712091446,2.0421481132507324
Albument->Trivial,25,57.42,0.6502767316997051,1.969580888748169
AugMix->Trivial,1,32.89,2.027221530675888,4.173791885375977
AugMix->Trivial,2,39.88,1.7495873868465424,3.93003511428833
AugMix->Trivial,3,44.19,1.5612790390849114,4.059070825576782
AugMix->Trivial,4,41.04,1.4326090157032012,3.859952926635742
AugMix->Trivial,5,48.21,1.418674311041832,3.7852890491485596
AugMix->Trivial,6,49.35,1.1978463388979435,4.179535865783691
AugMix->Trivial,7,48.23,1.1151161998510362,6.663028955459595
AugMix->Trivial,8,48.18,1.0508594945073129,3.7767879962921143
AugMix->Trivial,9,49.57,0.9289926245808602,4.441402196884155
AugMix->Trivial,10,50.5,0.860802473127842,4.054603099822998
AugMix->Trivial,11,48.01,0.7557679276913405,4.641607046127319
AugMix->Trivial,12,50.02,0.6930793356150389,4.068225145339966
AugMix->Trivial,13,50.6,0.6180886790156365,4.526713132858276
AugMix->Trivial,14,50.43,0.5995688639581204,3.909759044647217
AugMix->Trivial,15,49.34,0.4831871896982193,4.442831993103027
AugMix->Trivial,16,51.46,0.4803325392305851,4.563396692276001
AugMix->Trivial,17,51.21,0.35335470773279665,4.294798851013184
AugMix->Trivial,18,51.16,0.33723069839179515,4.028160095214844
AugMix->Trivial,19,50.43,0.3425615280866623,4.06840968132019
AugMix->Trivial,20,50.53,0.27431848607957365,4.031468629837036
AugMix->Trivial,21,50.92,0.27626239992678164,4.098541021347046
AugMix->Trivial,22,51.3,0.2628868121653795,3.934325933456421
AugMix->Trivial,23,50.25,0.17372663263231516,3.779731035232544
