Tecnica,Epoca,Acuracia,Loss,Tempo(s)
Rand->AugMix,1,18.6,2.3057316839694977,1.7193560600280762
Rand->AugMix,2,22.38,2.227178990840912,1.707024097442627
Rand->AugMix,3,28.71,2.121471107006073,1.734501838684082
Rand->AugMix,4,27.31,2.021884024143219,1.7001087665557861
Rand->AugMix,5,31.65,1.9599788039922714,1.709092140197754
Rand->AugMix,6,34.27,1.885402962565422,1.7442131042480469
Rand->AugMix,7,35.42,1.8006204515695572,1.7028889656066895
Rand->AugMix,8,34.18,1.7500997930765152,1.801421880722046
Rand->AugMix,9,35.39,1.6833784580230713,1.835245132446289
Rand->AugMix,10,35.74,1.6673202067613602,1.8226618766784668
Rand->AugMix,11,37.23,1.5616246908903122,1.8193869590759277
Rand->AugMix,12,37.56,1.568806678056717,1.7720541954040527
Rand->AugMix,13,37.72,1.5159119665622711,1.7119030952453613
Rand->AugMix,14,37.54,1.4776951968669891,1.753650188446045
Rand->AugMix,15,37.55,1.480770230293274,1.783419132232666
Rand->AugMix,16,39.11,1.3783284425735474,1.7269341945648193
Rand->AugMix,17,39.05,1.3993160128593445,1.7561008930206299
Rand->AugMix,18,38.55,1.3555365353822708,1.7649669647216797
Rand->AugMix,19,40.07,1.317681536078453,1.7629351615905762
Rand->AugMix,20,40.69,1.27115198969841,1.8252322673797607
Rand->AugMix,21,40.58,1.231722667813301,1.764009952545166
Rand->AugMix,22,41.37,1.1941678524017334,1.8285207748413086
Rand->AugMix,23,40.3,1.087391585111618,1.8131721019744873
Rand->AugMix,24,41.27,1.1470232456922531,1.750748872756958
Rand->AugMix,25,40.07,1.140511468052864,1.7605440616607666
Rand->CutMix,1,15.93,2.3198261857032776,1.4811689853668213
Rand->CutMix,2,19.79,2.2880807518959045,1.4263408184051514
Rand->CutMix,3,23.9,2.26038134098053,1.4142348766326904
Rand->CutMix,4,23.99,2.2322507202625275,1.467641830444336
Rand->CutMix,5,25.3,2.211635708808899,1.4299190044403076
Rand->CutMix,6,29.28,2.1442703157663345,1.4179458618164062
Rand->CutMix,7,29.14,2.155594140291214,1.5191559791564941
Rand->CutMix,8,28.05,2.1462953686714172,1.4538791179656982
Rand->CutMix,9,32.33,2.119272693991661,1.4877259731292725
Rand->CutMix,10,33.85,2.086079180240631,1.4214389324188232
Rand->CutMix,11,34.67,2.0650224089622498,1.4811029434204102
Rand->CutMix,12,35.72,2.0051083266735077,1.4664828777313232
Rand->CutMix,13,33.23,2.056064024567604,1.4557697772979736
Rand->CutMix,14,34.74,2.0423282086849213,1.4215857982635498
Rand->CutMix,15,34.84,2.072234332561493,1.4203567504882812
Rand->CutMix,16,37.16,1.951149895787239,1.4210398197174072
Rand->CutMix,17,36.05,1.9992742240428925,1.4363889694213867
Rand->CutMix,18,37.66,1.8881769627332687,1.5431511402130127
Rand->CutMix,19,38.36,1.9099505841732025,1.4229419231414795
Rand->CutMix,20,36.24,1.8759334981441498,1.4205577373504639
Rand->CutMix,21,38.94,1.891714170575142,1.4226548671722412
Rand->CutMix,22,38.87,1.7670666575431824,1.4876079559326172
Rand->CutMix,23,39.64,1.8592648357152939,1.4398012161254883
Rand->CutMix,24,39.75,1.8333620727062225,1.4224681854248047
Rand->CutMix,25,40.11,1.817877247929573,1.4240379333496094
Trivial->Albument,1,19.75,2.323358952999115,1.490070104598999
Trivial->Albument,2,24.0,2.277307868003845,1.414595127105713
Trivial->Albument,3,18.39,2.2209683060646057,1.4147758483886719
Trivial->Albument,4,24.13,2.122592031955719,1.4564168453216553
Trivial->Albument,5,26.17,2.1418536901474,1.4204809665679932
Trivial->Albument,6,27.34,2.1185296773910522,1.5606420040130615
Trivial->Albument,7,34.59,2.0445860028266907,1.503061056137085
Trivial->Albument,8,34.1,1.9583433866500854,1.4170188903808594
Trivial->Albument,9,31.3,2.0134645998477936,1.420788049697876
Trivial->Albument,10,33.61,2.01262666285038,1.5655407905578613
Trivial->Albument,11,34.92,1.908158466219902,1.4216859340667725
Trivial->Albument,12,36.33,1.8750671297311783,1.4596500396728516
Trivial->Albument,13,36.1,1.8413811773061752,1.412916898727417
Trivial->Albument,14,38.82,1.8510701805353165,1.4168248176574707
Trivial->Albument,15,39.15,1.8160569220781326,1.449228048324585
Trivial->Albument,16,39.67,1.7545516043901443,1.4148199558258057
Trivial->Albument,17,36.43,1.8186652958393097,1.4215569496154785
Trivial->Albument,18,38.89,1.8240052312612534,1.4171240329742432
Trivial->Albument,19,40.52,1.751786157488823,1.4745800495147705
Trivial->Albument,20,40.42,1.6735110133886337,1.4185359477996826
Trivial->Albument,21,41.25,1.6844345331192017,1.4145481586456299
Trivial->Albument,22,41.48,1.7151069343090057,1.4153151512145996
Trivial->Albument,23,42.16,1.6552756428718567,1.4165728092193604
Trivial->Albument,24,41.87,1.6249608844518661,1.4501588344573975
Trivial->Albument,25,42.2,1.6096003353595734,1.41864013671875
Trivial->AugMix,1,19.72,2.2903782725334167,1.6990272998809814
Trivial->AugMix,2,24.36,2.2073789536952972,1.7537527084350586
Trivial->AugMix,3,25.99,2.1090218275785446,1.7169699668884277
Trivial->AugMix,4,30.16,2.0719766914844513,1.791382074356079
Trivial->AugMix,5,30.7,2.0433095693588257,1.7460401058197021
Trivial->AugMix,6,33.28,1.9606853872537613,1.6810429096221924
Trivial->AugMix,7,35.49,1.9599006623029709,1.6938831806182861
Trivial->AugMix,8,33.1,1.8269951790571213,1.853269100189209
Trivial->AugMix,9,35.18,1.8498373627662659,1.775320053100586
Trivial->AugMix,10,36.73,1.7686748504638672,1.720625877380371
Trivial->AugMix,11,37.72,1.7547076791524887,1.7883179187774658
Trivial->AugMix,12,37.45,1.6883031725883484,1.89693021774292
Trivial->AugMix,13,36.73,1.7161269038915634,1.7463080883026123
Trivial->AugMix,14,37.91,1.7064529210329056,1.7726011276245117
Trivial->AugMix,15,37.8,1.7198483496904373,1.7676310539245605
Trivial->AugMix,16,39.14,1.664843887090683,1.7454469203948975
Trivial->AugMix,17,39.88,1.5563750118017197,1.8425860404968262
Trivial->AugMix,18,38.7,1.6009870320558548,1.8296728134155273
Trivial->AugMix,19,39.76,1.55602665245533,1.8403561115264893
Trivial->AugMix,20,40.06,1.4870703369379044,2.1512651443481445
Trivial->AugMix,21,39.59,1.4503218680620193,1.7760241031646729
Trivial->AugMix,22,39.42,1.439541757106781,1.7034029960632324
Trivial->AugMix,23,40.6,1.4213381260633469,1.9175198078155518
Trivial->AugMix,24,38.78,1.3388552218675613,1.8235509395599365
Trivial->AugMix,25,40.45,1.3779127150774002,1.9099390506744385
Trivial->CutMix,1,14.96,2.3201983869075775,1.4232490062713623
Trivial->CutMix,2,17.44,2.2799461483955383,1.4041390419006348
Trivial->CutMix,3,19.54,2.2561578154563904,1.381058692932129
Trivial->CutMix,4,25.6,2.23111429810524,1.4645366668701172
Trivial->CutMix,5,26.75,2.198924094438553,1.4003188610076904
Trivial->CutMix,6,25.55,2.226064383983612,1.4329569339752197
Trivial->CutMix,7,30.14,2.1822579205036163,1.3999998569488525
Trivial->CutMix,8,31.2,2.163792610168457,1.4029860496520996
Trivial->CutMix,9,30.65,2.1478775441646576,1.4296040534973145
Trivial->CutMix,10,32.64,2.0865158140659332,1.4155828952789307
Trivial->CutMix,11,28.26,2.1374814361333847,1.452139139175415
Trivial->CutMix,12,33.11,2.1245760917663574,1.420964241027832
Trivial->CutMix,13,35.71,2.1015556156635284,1.4049079418182373
Trivial->CutMix,14,35.96,2.064311310648918,1.4031829833984375
Trivial->CutMix,15,36.8,2.024894207715988,1.4067039489746094
Trivial->CutMix,16,37.39,2.0413678139448166,1.435257911682129
Trivial->CutMix,17,32.13,2.095554441213608,1.4105801582336426
Trivial->CutMix,18,35.61,2.1314708590507507,1.4419090747833252
Trivial->CutMix,19,37.36,2.0098127722740173,1.4371657371520996
Trivial->CutMix,20,37.75,1.985776573419571,1.4097681045532227
Trivial->CutMix,21,38.21,2.0388569682836533,1.5687780380249023
Trivial->CutMix,22,37.92,1.983082041144371,1.4171841144561768
Trivial->CutMix,23,38.3,2.038498029112816,4.942429304122925
Trivial->CutMix,24,37.45,1.97523432970047,2.153947114944458
Trivial->CutMix,25,37.39,1.7920465618371964,1.6129107475280762
Albument->CutMix,1,18.43,2.316426157951355,1.4049351215362549
Albument->CutMix,2,24.34,2.2594926059246063,1.3798139095306396
Albument->CutMix,3,24.91,2.196814149618149,1.3831219673156738
Albument->CutMix,4,26.63,2.172627478837967,1.4812359809875488
Albument->CutMix,5,27.94,2.130172163248062,1.356917142868042
Albument->CutMix,6,31.8,2.073039934039116,1.3604018688201904
Albument->CutMix,7,32.22,2.064962461590767,1.39296293258667
Albument->CutMix,8,33.84,2.005487337708473,1.3834171295166016
Albument->CutMix,9,34.97,2.003265306353569,1.4769470691680908
Albument->CutMix,10,35.81,1.9144186079502106,1.3862290382385254
Albument->CutMix,11,37.26,2.0254299640655518,1.384566068649292
Albument->CutMix,12,37.7,1.9720545709133148,1.385354995727539
Albument->CutMix,13,36.62,1.904896855354309,1.3743910789489746
Albument->CutMix,14,40.22,1.9465381503105164,1.4641351699829102
Albument->CutMix,15,38.5,1.8609375357627869,1.4111418724060059
Albument->CutMix,16,39.78,1.8439767360687256,1.4890732765197754
Albument->CutMix,17,40.43,1.8933421224355698,1.392831802368164
Albument->CutMix,18,40.39,1.7896702885627747,1.5085370540618896
Albument->CutMix,19,41.31,1.8352322429418564,1.4204530715942383
Albument->CutMix,20,41.11,1.8288570195436478,1.4024770259857178
Albument->CutMix,21,41.86,1.8269426226615906,1.457157850265503
Albument->CutMix,22,41.25,1.6975263208150864,1.4110662937164307
Albument->CutMix,23,40.94,1.7790042459964752,1.3917150497436523
Albument->CutMix,24,42.8,1.7739945501089096,1.4306790828704834
Albument->CutMix,25,41.57,1.7500332295894623,1.4236762523651123
AugMix->CutMix,1,13.96,2.316475570201874,1.684173822402954
AugMix->CutMix,2,20.59,2.284266471862793,1.6758460998535156
AugMix->CutMix,3,23.25,2.235397547483444,1.6439578533172607
AugMix->CutMix,4,26.97,2.1352120637893677,1.7237696647644043
AugMix->CutMix,5,30.12,2.08856238424778,1.71604323387146
AugMix->CutMix,6,30.86,1.978025034070015,1.7805209159851074
AugMix->CutMix,7,32.74,2.0443913638591766,1.7760250568389893
AugMix->CutMix,8,32.73,1.8963423669338226,1.7600808143615723
AugMix->CutMix,9,35.73,1.9006314277648926,1.8221118450164795
AugMix->CutMix,10,35.94,1.8668243736028671,1.7592127323150635
AugMix->CutMix,11,35.98,1.7984614670276642,1.7256429195404053
AugMix->CutMix,12,36.58,1.9632916748523712,1.6566452980041504
AugMix->CutMix,13,36.51,1.8286038637161255,1.6812207698822021
AugMix->CutMix,14,37.91,1.7757461965084076,2.9223670959472656
AugMix->CutMix,15,37.8,1.7516159564256668,1.6764328479766846
AugMix->CutMix,16,38.19,1.7989570647478104,1.7464911937713623
AugMix->CutMix,17,39.17,1.6974243968725204,1.7169647216796875
AugMix->CutMix,18,39.48,1.4701430350542068,1.7144129276275635
AugMix->CutMix,19,39.49,1.8512669950723648,1.6461670398712158
AugMix->CutMix,20,37.5,1.725509136915207,2.4385898113250732
AugMix->CutMix,21,39.18,1.7041978240013123,1.663153886795044
AugMix->CutMix,22,39.9,1.6394032090902328,1.63993501663208
AugMix->CutMix,23,39.61,1.739202857017517,1.8854470252990723
AugMix->CutMix,24,39.98,1.3605100587010384,2.1605701446533203
AugMix->CutMix,25,38.03,1.5518258064985275,1.9923241138458252
Albument->Rand,1,21.41,2.2910244166851044,1.4909918308258057
Albument->Rand,2,27.02,2.1581486463546753,1.373326063156128
Albument->Rand,3,30.52,1.9927737563848495,1.4653160572052002
Albument->Rand,4,29.88,1.9318575859069824,2.0296287536621094
Albument->Rand,5,29.77,1.8318468183279037,1.4657180309295654
Albument->Rand,6,31.7,1.7950784713029861,1.6487889289855957
Albument->Rand,7,35.69,1.7098110169172287,1.881065845489502
Albument->Rand,8,36.17,1.6319854855537415,1.7196569442749023
Albument->Rand,9,38.9,1.5562825202941895,1.4659171104431152
Albument->Rand,10,40.07,1.4581372141838074,1.3979852199554443
Albument->Rand,11,39.02,1.3974338620901108,1.3996899127960205
Albument->Rand,12,40.04,1.3634801805019379,1.4024457931518555
Albument->Rand,13,40.46,1.2742173224687576,1.4224913120269775
Albument->Rand,14,41.32,1.2346664667129517,1.3993322849273682
Albument->Rand,15,40.74,1.162950038909912,1.8146800994873047
Albument->Rand,16,40.15,1.1212555095553398,1.415376901626587
Albument->Rand,17,41.12,1.1400557309389114,1.6586151123046875
Albument->Rand,18,41.92,1.0758509933948517,1.384270191192627
Albument->Rand,19,41.33,1.002562776207924,1.4128708839416504
Albument->Rand,20,41.61,0.9603046923875809,1.4980127811431885
Albument->Rand,21,41.06,0.8897299319505692,1.4466378688812256
Albument->Rand,22,40.73,0.8279198333621025,1.3868141174316406
Albument->Rand,23,42.32,0.817917600274086,1.4610369205474854
Albument->Rand,24,42.59,0.7532809674739838,1.4407050609588623
Albument->Rand,25,41.05,0.7503115981817245,1.4383528232574463
AugMix->Rand,1,24.3,2.27221417427063,2.3593339920043945
AugMix->Rand,2,26.56,2.0484619736671448,1.6497018337249756
AugMix->Rand,3,28.46,1.912937268614769,1.723085880279541
AugMix->Rand,4,32.05,1.7619866877794266,1.7531859874725342
AugMix->Rand,5,33.3,1.6245083212852478,1.7281291484832764
AugMix->Rand,6,34.82,1.4938700050115585,1.7246510982513428
AugMix->Rand,7,30.4,1.4488448798656464,1.6825032234191895
AugMix->Rand,8,33.48,1.3603866249322891,1.7393159866333008
AugMix->Rand,9,30.72,1.2871466130018234,1.6952929496765137
AugMix->Rand,10,35.63,1.171468049287796,1.692176103591919
AugMix->Rand,11,34.28,1.0513594821095467,1.7486248016357422
AugMix->Rand,12,36.92,0.9784962311387062,1.7867538928985596
AugMix->Rand,13,37.42,0.8586079552769661,1.7961139678955078
AugMix->Rand,14,38.64,0.72294582426548,1.803283929824829
AugMix->Rand,15,36.75,0.6017516106367111,1.7437899112701416
AugMix->Rand,16,36.99,0.5436681061983109,1.6807689666748047
AugMix->Rand,17,38.53,0.5315500497817993,1.6405062675476074
AugMix->Rand,18,37.98,0.42949000373482704,1.6428511142730713
AugMix->Rand,19,37.3,0.4216122142970562,1.6135799884796143
AugMix->Rand,20,36.27,0.35319024324417114,1.7079038619995117
AugMix->Rand,21,37.94,0.3193629700690508,1.9113609790802002
AugMix->Rand,22,37.38,0.27783248387277126,2.095860004425049
AugMix->Rand,23,38.13,0.2219557724893093,1.789377212524414
AugMix->Rand,24,37.99,0.22310878336429596,1.7091829776763916
AugMix->Rand,25,38.22,0.24199624173343182,1.7284717559814453
Albument->Trivial,1,17.21,2.3011463284492493,1.375868797302246
Albument->Trivial,2,27.53,2.154502958059311,1.399003028869629
Albument->Trivial,3,29.47,1.969497561454773,1.4271490573883057
Albument->Trivial,4,29.09,1.875724971294403,1.3654789924621582
Albument->Trivial,5,34.87,1.744300901889801,1.3725743293762207
Albument->Trivial,6,34.28,1.6862323135137558,1.396899938583374
Albument->Trivial,7,34.09,1.6497610360383987,1.3563330173492432
Albument->Trivial,8,33.75,1.587211862206459,1.3709681034088135
Albument->Trivial,9,38.13,1.553864374756813,1.380218267440796
Albument->Trivial,10,39.46,1.439623847603798,1.3488597869873047
Albument->Trivial,11,40.11,1.4153762012720108,1.4236032962799072
Albument->Trivial,12,39.26,1.3075904101133347,1.3620448112487793
Albument->Trivial,13,39.55,1.2856638580560684,1.365812063217163
Albument->Trivial,14,40.7,1.2329964190721512,1.4504868984222412
Albument->Trivial,15,40.76,1.1831329762935638,1.4101896286010742
Albument->Trivial,16,40.43,1.160500392317772,1.4715659618377686
Albument->Trivial,17,40.67,1.104065790772438,1.408600091934204
Albument->Trivial,18,40.78,1.0391944125294685,1.3867032527923584
Albument->Trivial,19,41.47,1.039514146745205,1.4105908870697021
Albument->Trivial,20,41.63,0.9980364367365837,1.3668699264526367
Albument->Trivial,21,39.68,0.9157444387674332,1.8089158535003662
Albument->Trivial,22,42.25,0.8500459939241409,1.8248682022094727
Albument->Trivial,23,41.9,0.8318461552262306,1.5474281311035156
Albument->Trivial,24,41.3,0.7856723517179489,1.8979520797729492
Albument->Trivial,25,41.86,0.7771818190813065,1.421112060546875
AugMix->Trivial,1,22.68,2.2680827379226685,1.762685775756836
AugMix->Trivial,2,26.65,2.043931871652603,1.6326417922973633
AugMix->Trivial,3,29.62,1.9037224799394608,1.6400198936462402
AugMix->Trivial,4,32.11,1.7423704862594604,1.6629579067230225
AugMix->Trivial,5,32.19,1.6180107295513153,1.717231035232544
AugMix->Trivial,6,34.12,1.5042982995510101,1.65525484085083
AugMix->Trivial,7,35.47,1.340219259262085,1.630267858505249
AugMix->Trivial,8,34.14,1.290229618549347,1.668633222579956
AugMix->Trivial,9,36.56,1.177150934934616,1.7706239223480225
AugMix->Trivial,10,36.67,1.0891936272382736,1.7618048191070557
AugMix->Trivial,11,37.98,0.9923180043697357,1.655412197113037
AugMix->Trivial,12,37.63,0.827409915626049,1.7416698932647705
AugMix->Trivial,13,36.3,0.7627550363540649,1.6396019458770752
AugMix->Trivial,14,36.53,0.7115386426448822,1.6596860885620117
AugMix->Trivial,15,36.46,0.6780540347099304,1.6655049324035645
AugMix->Trivial,16,36.44,0.5728293843567371,1.673017978668213
AugMix->Trivial,17,35.72,0.4651520475745201,1.642885684967041
AugMix->Trivial,18,37.87,0.40928462892770767,1.6704890727996826
AugMix->Trivial,19,37.56,0.34145496040582657,2.0754380226135254
AugMix->Trivial,20,34.64,0.33060575649142265,2.0196568965911865
